"Site"	"Year"	"T1"	"T2"	"T3"	"RAD1"	"RAD2"	"RAD3"	"B"
"218"	18	2000	15.3941176470588	20.2813725490196	21.7637254901961	16.6764705882353	20.1117647058824	20.0627450980392	2621.31100216407
"219"	19	2000	13.4519607843137	18.2843137254902	20.4352941176471	15.7705882352941	19.0764705882353	18.1	2832.99197289654
"220"	20	2000	12.4137254901961	17.171568627451	19.5627450980392	13.6627450980392	18.4666666666667	16.8588235294118	2736.4624569433
"221"	21	2000	13.4519607843137	18.2843137254902	20.4352941176471	15.7705882352941	19.0764705882353	18.1	2832.99197289654
"222"	22	2000	14.706862745098	19.9578431372549	21.5676470588235	17.3529411764706	20.3941176470588	20.2490196078431	2767.47617221089
"223"	23	2000	13.8598039215686	19.0745098039216	20.8598039215686	16.2176470588235	19.7607843137255	18.2921568627451	2744.27654582441
"224"	24	2000	14.706862745098	19.9578431372549	21.5676470588235	17.3529411764706	20.3941176470588	20.2490196078431	2767.47617221089
"225"	25	2000	13.2313725490196	18.4323529411765	20.5872549019608	15.7705882352941	19.0764705882353	18.1	2756.7539930235
"226"	26	2000	13.8598039215686	19.0745098039216	20.8598039215686	16.2176470588235	19.7607843137255	18.2921568627451	2744.27654582441
"227"	27	2000	14.2362745098039	19.3294117647059	20.7490196078431	17.5941176470588	21.1019607843137	20.0549019607843	2891.66138479455
"228"	28	2000	12.5882352941176	17.3411764705882	19.8970588235294	14.6470588235294	18.4686274509804	17.2921568627451	2790.3113793206
"229"	29	2000	12.5882352941176	17.3411764705882	19.8970588235294	14.6470588235294	18.4686274509804	17.2921568627451	2790.3113793206
"230"	30	2000	14.2598039215686	19.406862745098	21.1813725490196	17.3529411764706	20.3941176470588	20.2490196078431	2853.56015937133
"231"	31	2000	15.1705882352941	20.1803921568627	21.5450980392157	16.9039215686274	20.4941176470588	19.7411764705882	2665.16006880578
"232"	32	2000	13.8333333333333	19.3382352941176	21.3176470588235	16.6588235294118	19.5450980392157	19.4294117647059	2722.19658227091
"233"	33	2000	12.4137254901961	17.171568627451	19.5627450980392	13.6627450980392	18.4666666666667	16.8588235294118	2736.4624569433
"234"	34	2000	15.1705882352941	20.1803921568627	21.5450980392157	16.9039215686274	20.4941176470588	19.7411764705882	2665.16006880578
"235"	35	2000	15.3941176470588	20.2813725490196	21.7637254901961	16.6764705882353	20.1117647058824	20.0627450980392	2621.31100216407
"236"	36	2000	13.8598039215686	19.0745098039216	20.8598039215686	16.2176470588235	19.7607843137255	18.2921568627451	2744.27654582441
"237"	37	2000	14.4852941176471	19.356862745098	20.9676470588235	16.9647058823529	19.8666666666667	19.6274509803922	2754.38141316345
"238"	38	2000	13.2313725490196	18.4323529411765	20.5872549019608	15.7705882352941	19.0764705882353	18.1	2756.7539930235
"239"	39	2000	12.8754901960784	17.4941176470588	20.0833333333333	14.6470588235294	18.4686274509804	17.2921568627451	2769.36678712125
"240"	40	2000	14.4852941176471	19.356862745098	20.9676470588235	16.9647058823529	19.8666666666667	19.6274509803922	2754.38141316345
"241"	1	2001	13.0078431372549	18.9676470588235	21.5656862745098	16.5470588235294	20.5098039215686	19.9843137254902	2702.48955604801
"242"	2	2001	12.8666666666667	19.0166666666667	21.756862745098	17.7509803921569	21.9529411764706	19.2901960784314	2701.71676293666
"243"	3	2001	12.4950980392157	19.106862745098	21.2754901960784	17.5941176470588	21.1274509803922	19.9176470588235	2657.29570312622
"244"	4	2001	12.2764705882353	18.3539215686275	20.7098039215686	16.9764705882353	20.621568627451	18.4078431372549	2762.37120986826
"245"	5	2001	10.9352941176471	16.1039215686275	19.0460784313725	16.3980392156863	19.3294117647059	17.4509803921569	2820.89506502078
"246"	6	2001	12.6333333333333	18.6029411764706	21.3794117647059	16.4235294117647	20.5666666666667	19.6039215686275	2750.48805702228
"247"	7	2001	12.7960784313725	19.3705882352941	21.3647058823529	17.8901960784314	21.4980392156863	20.2019607843137	2729.16609934216
"248"	8	2001	12.2764705882353	18.3539215686275	20.7098039215686	16.9764705882353	20.621568627451	18.4078431372549	2762.37120986826
"249"	9	2001	11.9147058823529	17.6254901960784	20.4401960784314	16.0901960784314	18.7313725490196	17.8745098039216	2674.24110704205
"250"	10	2001	12.678431372549	19.1343137254902	21.4627450980392	16.7843137254902	19.8490196078431	18.3470588235294	2484.28060045329
"251"	11	2001	13.0078431372549	18.9676470588235	21.5656862745098	16.5470588235294	20.5098039215686	19.9843137254902	2702.48955604801
"252"	12	2001	13.7970588235294	19.6656862745098	22.0803921568627	17.9392156862745	21.2764705882353	19.9	2659.05987495614
"253"	13	2001	13.5088235294118	19.4519607843137	22.0813725490196	18.5647058823529	22.4980392156863	19.8705882352941	2762.40296119518
"254"	14	2001	11.8872549019608	17.8676470588235	20.2598039215686	16.5470588235294	20.5098039215686	19.9843137254902	2899.557584702
"255"	15	2001	13.2401960784314	19.0264705882353	21.5245098039216	18.5647058823529	22.4980392156863	19.8705882352941	2844.51291320894
"256"	16	2001	12.8666666666667	19.0166666666667	21.756862745098	17.7509803921569	21.9529411764706	19.2901960784314	2701.71676293666
"257"	17	2001	11.5774509803922	17.2901960784314	19.7107843137255	16.5156862745098	19.7470588235294	17.3196078431373	2758.97113636396
"258"	18	2001	13.7970588235294	19.6656862745098	22.0803921568627	17.9392156862745	21.2764705882353	19.9	2659.05987495614
"259"	19	2001	12.293137254902	18.006862745098	20.8705882352941	16.5176470588235	20.1352941176471	19.2529411764706	2828.81592610981
"260"	20	2001	11.5774509803922	17.2901960784314	19.7107843137255	16.5156862745098	19.7470588235294	17.3196078431373	2758.97113636396
"261"	21	2001	12.293137254902	18.006862745098	20.8705882352941	16.5176470588235	20.1352941176471	19.2529411764706	2828.81592610981
"262"	22	2001	13.5088235294118	19.4519607843137	22.0813725490196	18.5647058823529	22.4980392156863	19.8705882352941	2762.40296119518
"263"	23	2001	12.6333333333333	18.6029411764706	21.3794117647059	16.4235294117647	20.5666666666667	19.6039215686275	2750.48805702228
"264"	24	2001	13.5088235294118	19.4519607843137	22.0813725490196	18.5647058823529	22.4980392156863	19.8705882352941	2762.40296119518
"265"	25	2001	12.3264705882353	18.2313725490196	20.8588235294118	16.5176470588235	20.1352941176471	19.2529411764706	2789.04148651253
"266"	26	2001	12.6333333333333	18.6029411764706	21.3794117647059	16.4235294117647	20.5666666666667	19.6039215686275	2750.48805702228
"267"	27	2001	12.5323529411765	18.9058823529412	20.9676470588235	17.1921568627451	21.9176470588235	20.8117647058824	2901.14201966081
"268"	28	2001	11.6901960784314	17.4245098039216	20.1529411764706	16.0901960784314	18.7313725490196	17.8745098039216	2691.67263374984
"269"	29	2001	11.6901960784314	17.4245098039216	20.1529411764706	16.0901960784314	18.7313725490196	17.8745098039216	2691.67263374984
"270"	30	2001	13.2401960784314	19.0264705882353	21.5245098039216	18.5647058823529	22.4980392156863	19.8705882352941	2844.51291320894
"271"	31	2001	13.3833333333333	19.4941176470588	21.8313725490196	17.7647058823529	21.6607843137255	20.478431372549	2739.04950682827
"272"	32	2001	12.8666666666667	19.0166666666667	21.756862745098	17.7509803921569	21.9529411764706	19.2901960784314	2701.71676293666
"273"	33	2001	11.5774509803922	17.2901960784314	19.7107843137255	16.5156862745098	19.7470588235294	17.3196078431373	2758.97113636396
"274"	34	2001	13.3833333333333	19.4941176470588	21.8313725490196	17.7647058823529	21.6607843137255	20.478431372549	2739.04950682827
"275"	35	2001	13.7970588235294	19.6656862745098	22.0803921568627	17.9392156862745	21.2764705882353	19.9	2659.05987495614
"276"	36	2001	12.6333333333333	18.6029411764706	21.3794117647059	16.4235294117647	20.5666666666667	19.6039215686275	2750.48805702228
"277"	37	2001	12.4950980392157	19.106862745098	21.2754901960784	17.5941176470588	21.1274509803922	19.9176470588235	2657.29570312622
"278"	38	2001	12.3264705882353	18.2313725490196	20.8588235294118	16.5176470588235	20.1352941176471	19.2529411764706	2789.04148651253
"279"	39	2001	11.9147058823529	17.6254901960784	20.4401960784314	16.0901960784314	18.7313725490196	17.8745098039216	2674.24110704205
"280"	40	2001	12.4950980392157	19.106862745098	21.2754901960784	17.5941176470588	21.1274509803922	19.9176470588235	2657.29570312622
"281"	1	2002	13.6558823529412	19.8980392156863	19.9205882352941	16.5764705882353	19.7352941176471	16.8254901960784	2517.00214634346
"282"	2	2002	13.6813725490196	19.4372549019608	20.0990196078431	18.1117647058824	20.7117647058824	18.0823529411765	2756.46998855666
"283"	3	2002	12.7598039215686	20.0362745098039	19.828431372549	17.1843137254902	18.3490196078431	15.2117647058824	2282.06871288306
"284"	4	2002	13.1323529411765	18.6539215686274	19.2823529411765	16.443137254902	19.6745098039216	16.7411764705882	2710.340319909
"285"	5	2002	11.9205882352941	16.3019607843137	18.1303921568627	14.9941176470588	17.5764705882353	14.7372549019608	2669.94872422894
"286"	6	2002	13.3009803921569	19.3127450980392	19.5088235294118	16.2	19.6862745098039	16.5372549019608	2609.25695394928
"287"	7	2002	12.8990196078431	20.2480392156863	19.9843137254902	17.3509803921569	19.0470588235294	16.6196078431373	2374.78979414756
"288"	8	2002	13.1323529411765	18.6539215686274	19.2823529411765	16.443137254902	19.6745098039216	16.7411764705882	2710.340319909
"289"	9	2002	12.7343137254902	18.1127450980392	18.9725490196078	15.3588235294118	18.6196078431373	15.0176470588235	2620.4413595834
"290"	10	2002	12.9617647058824	19.9813725490196	19.9088235294118	16.6470588235294	17.6607843137255	13.9764705882353	2171.13342792045
"291"	11	2002	13.6558823529412	19.8980392156863	19.9205882352941	16.5764705882353	19.7352941176471	16.8254901960784	2517.00214634346
"292"	12	2002	14.1911764705882	20.5911764705882	20.7029411764706	17.8450980392157	19.4098039215686	16.4529411764706	2404.07286965115
"293"	13	2002	14.1754901960784	20.0843137254902	20.528431372549	18.9862745098039	20.2627450980392	17.8137254901961	2552.29020629865
"294"	14	2002	12.5294117647059	18.8372549019608	18.6823529411765	16.5764705882353	19.7352941176471	16.8254901960784	2694.80436170699
"295"	15	2002	13.9696078431373	19.0813725490196	20.1980392156863	18.9862745098039	20.2627450980392	17.8137254901961	2738.43280735128
"296"	16	2002	13.6813725490196	19.4372549019608	20.0990196078431	18.1117647058824	20.7117647058824	18.0823529411765	2756.46998855666
"297"	17	2002	12.5450980392157	17.5872549019608	18.4637254901961	15.8941176470588	18.6078431372549	15.5647058823529	2689.43416777392
"298"	18	2002	14.1911764705882	20.5911764705882	20.7029411764706	17.8450980392157	19.4098039215686	16.4529411764706	2404.07286965115
"299"	19	2002	12.9578431372549	18.8098039215686	19.0117647058824	16.1921568627451	19.8196078431373	16.3294117647059	2694.59289193738
"300"	20	2002	12.5450980392157	17.5872549019608	18.4637254901961	15.8941176470588	18.6078431372549	15.5647058823529	2689.43416777392
"301"	21	2002	12.9578431372549	18.8098039215686	19.0117647058824	16.1921568627451	19.8196078431373	16.3294117647059	2694.59289193738
"302"	22	2002	14.1754901960784	20.0843137254902	20.528431372549	18.9862745098039	20.2627450980392	17.8137254901961	2552.29020629865
"303"	23	2002	13.3009803921569	19.3127450980392	19.5088235294118	16.2	19.6862745098039	16.5372549019608	2609.25695394928
"304"	24	2002	14.1754901960784	20.0843137254902	20.528431372549	18.9862745098039	20.2627450980392	17.8137254901961	2552.29020629865
"305"	25	2002	13.0764705882353	18.8205882352941	19.15	16.1921568627451	19.8196078431373	16.3294117647059	2714.74596123442
"306"	26	2002	13.3009803921569	19.3127450980392	19.5088235294118	16.2	19.6862745098039	16.5372549019608	2609.25695394928
"307"	27	2002	13.078431372549	19.928431372549	19.6833333333333	17.3941176470588	20.1843137254902	17.478431372549	2579.14098570551
"308"	28	2002	12.6313725490196	17.8941176470588	18.706862745098	15.3588235294118	18.6196078431373	15.0176470588235	2622.7840709637
"309"	29	2002	12.6313725490196	17.8941176470588	18.706862745098	15.3588235294118	18.6196078431373	15.0176470588235	2622.7840709637
"310"	30	2002	13.9696078431373	19.0813725490196	20.1980392156863	18.9862745098039	20.2627450980392	17.8137254901961	2738.43280735128
"311"	31	2002	13.9254901960784	20.6519607843137	20.4901960784314	17.6411764705882	19.4372549019608	17.0392156862745	2384.29179946491
"312"	32	2002	13.6813725490196	19.4372549019608	20.0990196078431	18.1117647058824	20.7117647058824	18.0823529411765	2756.46998855666
"313"	33	2002	12.5450980392157	17.5872549019608	18.4637254901961	15.8941176470588	18.6078431372549	15.5647058823529	2689.43416777392
"314"	34	2002	13.9254901960784	20.6519607843137	20.4901960784314	17.6411764705882	19.4372549019608	17.0392156862745	2384.29179946491
"315"	35	2002	14.1911764705882	20.5911764705882	20.7029411764706	17.8450980392157	19.4098039215686	16.4529411764706	2404.07286965115
"316"	36	2002	13.3009803921569	19.3127450980392	19.5088235294118	16.2	19.6862745098039	16.5372549019608	2609.25695394928
"317"	37	2002	12.7598039215686	20.0362745098039	19.828431372549	17.1843137254902	18.3490196078431	15.2117647058824	2282.06871288306
"318"	38	2002	13.0764705882353	18.8205882352941	19.15	16.1921568627451	19.8196078431373	16.3294117647059	2714.74596123442
"319"	39	2002	12.7343137254902	18.1127450980392	18.9725490196078	15.3588235294118	18.6196078431373	15.0176470588235	2620.4413595834
"320"	40	2002	12.7598039215686	20.0362745098039	19.828431372549	17.1843137254902	18.3490196078431	15.2117647058824	2282.06871288306
"321"	1	2003	15.8117647058824	23.0274509803922	23.2833333333333	17.2862745098039	22.9352941176471	20.5686274509804	2478.30277369772
"322"	2	2003	15.3852941176471	22.7254901960784	23.6735294117647	18.0235294117647	22.6901960784314	19.7862745098039	2602.05964430939
"323"	3	2003	15.256862745098	23.0970588235294	22.9529411764706	17.3764705882353	21.9725490196078	19.8960784313725	2434.00797336803
"324"	4	2003	14.4666666666667	21.8039215686275	22.9421568627451	17.1	21.4411764705882	19.0921568627451	2511.61450948444
"325"	5	2003	12.7843137254902	18.828431372549	20.7656862745098	16.3843137254902	20.7372549019608	17.5098039215686	2815.1183268942
"326"	6	2003	15.0960784313725	22.5205882352941	23.3294117647059	16.7411764705882	22.4078431372549	19.9078431372549	2521.9947391536
"327"	7	2003	15.5	23.2852941176471	23.2401960784314	18.0823529411765	22.4764705882353	20.3411764705882	2446.24451583007
"328"	8	2003	14.4666666666667	21.8039215686275	22.9421568627451	17.1	21.4411764705882	19.0921568627451	2511.61450948444
"329"	9	2003	14.0225490196078	21.3019607843137	22.8558823529412	16.6627450980392	21.1098039215686	18.4372549019608	2504.93615591831
"330"	10	2003	15.2313725490196	23.0892156862745	22.9245098039216	17.2588235294118	20.156862745098	18.9823529411765	2265.66748382777
"331"	11	2003	15.8117647058824	23.0274509803922	23.2833333333333	17.2862745098039	22.9352941176471	20.5686274509804	2478.30277369772
"332"	12	2003	16.6137254901961	23.5794117647059	23.3549019607843	18.0588235294118	21.9921568627451	19.8117647058824	2419.1675171883
"333"	13	2003	16.2980392156863	23.2882352941176	23.6019607843137	18.5647058823529	22.5686274509804	19.8588235294118	2501.56556725807
"334"	14	2003	14.578431372549	22.0519607843137	22.2852941176471	17.2862745098039	22.9352941176471	20.5686274509804	2662.20204066363
"335"	15	2003	15.7941176470588	22.2627450980392	22.9539215686275	18.5647058823529	22.5686274509804	19.8588235294118	2660.35123605037
"336"	16	2003	15.3852941176471	22.7254901960784	23.6735294117647	18.0235294117647	22.6901960784314	19.7862745098039	2602.05964430939
"337"	17	2003	13.7323529411765	20.528431372549	21.8901960784314	16.5235294117647	20.5294117647059	17.7529411764706	2563.33236298739
"338"	18	2003	16.6137254901961	23.5794117647059	23.3549019607843	18.0588235294118	21.9921568627451	19.8117647058824	2419.1675171883
"339"	19	2003	14.4509803921569	21.8941176470588	23.0882352941176	17	21.7725490196078	19.1549019607843	2543.61688566191
"340"	20	2003	13.7323529411765	20.528431372549	21.8901960784314	16.5235294117647	20.5294117647059	17.7529411764706	2563.33236298739
"341"	21	2003	14.4509803921569	21.8941176470588	23.0882352941176	17	21.7725490196078	19.1549019607843	2543.61688566191
"342"	22	2003	16.2980392156863	23.2882352941176	23.6019607843137	18.5647058823529	22.5686274509804	19.8588235294118	2501.56556725807
"343"	23	2003	15.0960784313725	22.5205882352941	23.3294117647059	16.7411764705882	22.4078431372549	19.9078431372549	2521.9947391536
"344"	24	2003	16.2980392156863	23.2882352941176	23.6019607843137	18.5647058823529	22.5686274509804	19.8588235294118	2501.56556725807
"345"	25	2003	14.4676470588235	21.9460784313725	23.1441176470588	17	21.7725490196078	19.1549019607843	2545.67448390881
"346"	26	2003	15.0960784313725	22.5205882352941	23.3294117647059	16.7411764705882	22.4078431372549	19.9078431372549	2521.9947391536
"347"	27	2003	15.5441176470588	23.1147058823529	23.0049019607843	18.5882352941176	23.9470588235294	21.3372549019608	2608.83286913974
"348"	28	2003	13.8156862745098	20.9186274509804	22.506862745098	16.6627450980392	21.1098039215686	18.4372549019608	2555.30386385817
"349"	29	2003	13.8156862745098	20.9186274509804	22.506862745098	16.6627450980392	21.1098039215686	18.4372549019608	2555.30386385817
"350"	30	2003	15.7941176470588	22.2627450980392	22.9539215686275	18.5647058823529	22.5686274509804	19.8588235294118	2660.35123605037
"351"	31	2003	16.4147058823529	23.6607843137255	23.4705882352941	18.5901960784314	22.8372549019608	21.0176470588235	2451.35195033713
"352"	32	2003	15.3852941176471	22.7254901960784	23.6735294117647	18.0235294117647	22.6901960784314	19.7862745098039	2602.05964430939
"353"	33	2003	13.7323529411765	20.528431372549	21.8901960784314	16.5235294117647	20.5294117647059	17.7529411764706	2563.33236298739
"354"	34	2003	16.4147058823529	23.6607843137255	23.4705882352941	18.5901960784314	22.8372549019608	21.0176470588235	2451.35195033713
"355"	35	2003	16.6137254901961	23.5794117647059	23.3549019607843	18.0588235294118	21.9921568627451	19.8117647058824	2419.1675171883
"356"	36	2003	15.0960784313725	22.5205882352941	23.3294117647059	16.7411764705882	22.4078431372549	19.9078431372549	2521.9947391536
"357"	37	2003	15.256862745098	23.0970588235294	22.9529411764706	17.3764705882353	21.9725490196078	19.8960784313725	2434.00797336803
"358"	38	2003	14.4676470588235	21.9460784313725	23.1441176470588	17	21.7725490196078	19.1549019607843	2545.67448390881
"359"	39	2003	14.0225490196078	21.3019607843137	22.8558823529412	16.6627450980392	21.1098039215686	18.4372549019608	2504.93615591831
"360"	40	2003	15.256862745098	23.0970588235294	22.9529411764706	17.3764705882353	21.9725490196078	19.8960784313725	2434.00797336803
"361"	1	2004	13.0637254901961	20.0921568627451	21.6705882352941	18.1411764705882	21.3078431372549	18.5509803921569	2682.66933550449
"362"	2	2004	13.3509803921569	19.8980392156863	21.6872549019608	20.0274509803922	21.4235294117647	18.7666666666667	2716.48961574094
"363"	3	2004	12.2147058823529	20.0382352941176	21.8421568627451	17.1333333333333	20.7274509803922	18.5352941176471	2570.70903227393
"364"	4	2004	12.8617647058824	18.9598039215686	21.0245098039216	18.9549019607843	19.678431372549	17.2411764705882	2630.88072621785
"365"	5	2004	11.5274509803922	16.5274509803922	19.3450980392157	16.956862745098	17.7	16.778431372549	2683.48533427676
"366"	6	2004	12.7666666666667	19.5372549019608	21.3147058823529	17.7843137254902	20.2941176470588	17.456862745098	2580.13976482346
"367"	7	2004	12.4401960784314	20.043137254902	21.6362745098039	17.5862745098039	21.6823529411765	19.0196078431373	2658.22468083143
"368"	8	2004	12.8617647058824	18.9598039215686	21.0245098039216	18.9549019607843	19.678431372549	17.2411764705882	2630.88072621785
"369"	9	2004	12.1333333333333	18.2235294117647	20.9303921568627	17.5176470588235	18.3882352941176	17.0333333333333	2503.28620643531
"370"	10	2004	12.4	20.1294117647059	22.1598039215686	16.6627450980392	19.4254901960784	17.2235294117647	2357.6753649589
"371"	11	2004	13.0637254901961	20.0921568627451	21.6705882352941	18.1411764705882	21.3078431372549	18.5509803921569	2682.66933550449
"372"	12	2004	13.8343137254902	20.8235294117647	22.4990196078431	18.7725490196078	21.056862745098	18.6607843137255	2571.29566008947
"373"	13	2004	13.8264705882353	20.5205882352941	22.0774509803922	19.9627450980392	21.9372549019608	19.1764705882353	2706.46358793812
"374"	14	2004	11.8058823529412	18.8539215686275	20.556862745098	18.1411764705882	21.3078431372549	18.5509803921569	2787.59105309951
"375"	15	2004	13.9294117647059	19.75	21.6166666666667	19.9627450980392	21.9372549019608	19.1764705882353	2811.16334860725
"376"	16	2004	13.3509803921569	19.8980392156863	21.6872549019608	20.0274509803922	21.4235294117647	18.7666666666667	2716.48961574094
"377"	17	2004	12.3	17.8009803921569	20.2264705882353	18.043137254902	17.9725490196078	16.2333333333333	2527.7913147702
"378"	18	2004	13.8343137254902	20.8235294117647	22.4990196078431	18.7725490196078	21.056862745098	18.6607843137255	2571.29566008947
"379"	19	2004	12.2627450980392	18.8294117647059	21.028431372549	18.3803921568627	19.8686274509804	17.343137254902	2611.73748270816
"380"	20	2004	12.3	17.8009803921569	20.2264705882353	18.043137254902	17.9725490196078	16.2333333333333	2527.7913147702
"381"	21	2004	12.2627450980392	18.8294117647059	21.028431372549	18.3803921568627	19.8686274509804	17.343137254902	2611.73748270816
"382"	22	2004	13.8264705882353	20.5205882352941	22.0774509803922	19.9627450980392	21.9372549019608	19.1764705882353	2706.46358793812
"383"	23	2004	12.7666666666667	19.5372549019608	21.3147058823529	17.7843137254902	20.2941176470588	17.456862745098	2580.13976482346
"384"	24	2004	13.8264705882353	20.5205882352941	22.0774509803922	19.9627450980392	21.9372549019608	19.1764705882353	2706.46358793812
"385"	25	2004	12.6107843137255	18.9333333333333	21.0862745098039	18.3803921568627	19.8686274509804	17.343137254902	2654.04884094823
"386"	26	2004	12.7666666666667	19.5372549019608	21.3147058823529	17.7843137254902	20.2941176470588	17.456862745098	2580.13976482346
"387"	27	2004	12.4676470588235	19.8264705882353	21.4519607843137	18.5235294117647	22.4705882352941	19.3607843137255	2828.48222081238
"388"	28	2004	12.1833333333333	18.0088235294118	20.6343137254902	17.5176470588235	18.3882352941176	17.0333333333333	2560.19447478222
"389"	29	2004	12.1833333333333	18.0088235294118	20.6343137254902	17.5176470588235	18.3882352941176	17.0333333333333	2560.19447478222
"390"	30	2004	13.9294117647059	19.75	21.6166666666667	19.9627450980392	21.9372549019608	19.1764705882353	2811.16334860725
"391"	31	2004	13.3607843137255	20.7558823529412	22.3549019607843	18.8058823529412	21.7	18.9901960784314	2659.40685842049
"392"	32	2004	13.3509803921569	19.8980392156863	21.6872549019608	20.0274509803922	21.4235294117647	18.7666666666667	2716.48961574094
"393"	33	2004	12.3	17.8009803921569	20.2264705882353	18.043137254902	17.9725490196078	16.2333333333333	2527.7913147702
"394"	34	2004	13.3607843137255	20.7558823529412	22.3549019607843	18.8058823529412	21.7	18.9901960784314	2659.40685842049
"395"	35	2004	13.8343137254902	20.8235294117647	22.4990196078431	18.7725490196078	21.056862745098	18.6607843137255	2571.29566008947
"396"	36	2004	12.7666666666667	19.5372549019608	21.3147058823529	17.7843137254902	20.2941176470588	17.456862745098	2580.13976482346
"397"	37	2004	12.2147058823529	20.0382352941176	21.8421568627451	17.1333333333333	20.7274509803922	18.5352941176471	2570.70903227393
"398"	38	2004	12.6107843137255	18.9333333333333	21.0862745098039	18.3803921568627	19.8686274509804	17.343137254902	2654.04884094823
"399"	39	2004	12.1333333333333	18.2235294117647	20.9303921568627	17.5176470588235	18.3882352941176	17.0333333333333	2503.28620643531
"400"	40	2004	12.2147058823529	20.0382352941176	21.8421568627451	17.1333333333333	20.7274509803922	18.5352941176471	2570.70903227393
"401"	1	2005	14.6578431372549	21.7990196078431	21.4401960784314	17.7705882352941	22.2490196078431	19	2561.16875092373
"402"	2	2005	14.0813725490196	21.7794117647059	21.7186274509804	17.9352941176471	22.1627450980392	20.0509803921569	2513.93311303965
"403"	3	2005	14.6254901960784	21.2745098039216	20.6098039215686	16.9176470588235	21.0901960784314	18.721568627451	2561.28224262539
"404"	4	2005	13.45	20.6009803921569	20.6137254901961	16.2	20.543137254902	18.2352941176471	2422.91578974218
"405"	5	2005	11.9166666666667	17.45	18.8039215686275	15.6235294117647	19.2588235294118	16.0803921568627	2681.81547252708
"406"	6	2005	13.8833333333333	21.3343137254902	21.093137254902	16.9803921568627	20.821568627451	18.6098039215686	2406.88368101606
"407"	7	2005	14.5313725490196	21.1823529411765	20.6137254901961	17.3196078431373	20.6823529411765	19.1470588235294	2543.57905393947
"408"	8	2005	13.45	20.6009803921569	20.6137254901961	16.2	20.543137254902	18.2352941176471	2422.91578974218
"409"	9	2005	13.143137254902	19.5941176470588	20.0705882352941	15.7117647058824	19.4627450980392	16.7411764705882	2416.77368654964
"410"	10	2005	14.7764705882353	21.6117647058824	20.8470588235294	16.4254901960784	20.2352941176471	18.0529411764706	2420.23469377182
"411"	11	2005	14.6578431372549	21.7990196078431	21.4401960784314	17.7705882352941	22.2490196078431	19	2561.16875092373
"412"	12	2005	15.7509803921569	22.5892156862745	21.9833333333333	18.3450980392157	22	19.556862745098	2417.66593179764
"413"	13	2005	15.0411764705882	22.4	22.1009803921569	18.7588235294118	22.8764705882353	20.2529411764706	2572.98328380633
"414"	14	2005	13.4362745098039	20.506862745098	19.9254901960784	17.7705882352941	22.2490196078431	19	2697.28955914333
"415"	15	2005	14.5490196078431	21.7098039215686	21.5911764705882	18.7588235294118	22.8764705882353	20.2529411764706	2617.99177954265
"416"	16	2005	14.0813725490196	21.7794117647059	21.7186274509804	17.9352941176471	22.1627450980392	20.0509803921569	2513.93311303965
"417"	17	2005	12.856862745098	19.0460784313725	19.4313725490196	15.3705882352941	20.0039215686275	17.1901960784314	2608.33648290311
"418"	18	2005	15.7509803921569	22.5892156862745	21.9833333333333	18.3450980392157	22	19.556862745098	2417.66593179764
"419"	19	2005	13.4970588235294	20.4294117647059	20.4196078431373	16.8	20.6960784313725	17.943137254902	2423.21187081071
"420"	20	2005	12.856862745098	19.0460784313725	19.4313725490196	15.3705882352941	20.0039215686275	17.1901960784314	2608.33648290311
"421"	21	2005	13.4970588235294	20.4294117647059	20.4196078431373	16.8	20.6960784313725	17.943137254902	2423.21187081071
"422"	22	2005	15.0411764705882	22.4	22.1009803921569	18.7588235294118	22.8764705882353	20.2529411764706	2572.98328380633
"423"	23	2005	13.8833333333333	21.3343137254902	21.093137254902	16.9803921568627	20.821568627451	18.6098039215686	2406.88368101606
"424"	24	2005	15.0411764705882	22.4	22.1009803921569	18.7588235294118	22.8764705882353	20.2529411764706	2572.98328380633
"425"	25	2005	13.528431372549	20.5970588235294	20.578431372549	16.8	20.6960784313725	17.943137254902	2391.34400239361
"426"	26	2005	13.8833333333333	21.3343137254902	21.093137254902	16.9803921568627	20.821568627451	18.6098039215686	2406.88368101606
"427"	27	2005	14.4156862745098	21.3019607843137	20.6480392156863	17.8666666666667	22.5	19.9196078431373	2703.35360643628
"428"	28	2005	12.9833333333333	19.3147058823529	19.8264705882353	15.7117647058824	19.4627450980392	16.7411764705882	2493.33755243924
"429"	29	2005	12.9833333333333	19.3147058823529	19.8264705882353	15.7117647058824	19.4627450980392	16.7411764705882	2493.33755243924
"430"	30	2005	14.5490196078431	21.7098039215686	21.5911764705882	18.7588235294118	22.8764705882353	20.2529411764706	2617.99177954265
"431"	31	2005	15.5245098039216	22.271568627451	21.7009803921569	17.6254901960784	21.4843137254902	19.7	2393.81690298883
"432"	32	2005	14.0813725490196	21.7794117647059	21.7186274509804	17.9352941176471	22.1627450980392	20.0509803921569	2513.93311303965
"433"	33	2005	12.856862745098	19.0460784313725	19.4313725490196	15.3705882352941	20.0039215686275	17.1901960784314	2608.33648290311
"434"	34	2005	15.5245098039216	22.271568627451	21.7009803921569	17.6254901960784	21.4843137254902	19.7	2393.81690298883
"435"	35	2005	15.7509803921569	22.5892156862745	21.9833333333333	18.3450980392157	22	19.556862745098	2417.66593179764
"436"	36	2005	13.8833333333333	21.3343137254902	21.093137254902	16.9803921568627	20.821568627451	18.6098039215686	2406.88368101606
